name_main,name_sub,true_label,cosine_similarity,confidence_ice,prob_similarity,confidence_sia,trust_gap,smiles_main,smiles_sub,mz_main,mz_sub,mass_diff,peaks_main,peaks_sub
MassSpecGymID0004790,MassSpecGymID0005449,1.0,0.8598915826428585,0.3598915826428585,0.6142279505729675,0.11422795057296753,0.24566363206989095,Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,369.125,369.125,0.0,"[(51.022, 0.007007007007007007), (55.0167, 0.005005005005005005), (63.0234, 0.005005005005005005), (65.0383, 0.2072072072072072), (77.0394, 0.023023023023023025), (79.0542, 0.009009009009009009), (91.054, 1.0), (105.0699, 0.018018018018018018), (107.0479, 0.06806806806806807), (109.0625, 0.009009009009009009), (115.0548, 0.009009009009009009), (119.0476, 0.008008008008008008), (121.0645, 0.01901901901901902), (141.0684, 0.03003003003003003), (153.0085, 0.03403403403403404), (153.069, 0.021021021021021023), (154.0768, 0.007007007007007007), (155.0835, 0.005005005005005005), (164.0612, 0.006006006006006006), (165.0691, 0.3893893893893894), (166.077, 0.36236236236236236), (167.0809, 0.04604604604604605), (169.1004, 0.004004004004004004), (178.0763, 0.0990990990990991), (179.0845, 0.09509509509509509), (180.0905, 0.026026026026026026), (181.0638, 0.008008008008008008), (181.0993, 0.042042042042042045), (182.0706, 0.004004004004004004), (187.0143, 0.009009009009009009), (189.0293, 0.024024024024024024), (195.0792, 0.026026026026026026), (196.0859, 0.016016016016016016), (197.0947, 0.037037037037037035), (215.08, 0.007007007007007007), (226.0754, 0.006006006006006006), (239.0836, 0.005005005005005005), (241.1007, 0.031031031031031032), (242.1043, 0.01001001001001001), (243.0563, 0.035035035035035036), (253.0969, 0.007007007007007007), (255.1167, 0.021021021021021023), (256.1237, 0.02702702702702703), (261.066, 0.007007007007007007), (277.0636, 0.006006006006006006), (279.0779, 0.042042042042042045), (280.077, 0.008008008008008008), (369.1185, 0.01001001001001001)]","[(65.0386, 0.20520520520520522), (77.0388, 0.06406406406406406), (79.0541, 0.14114114114114115), (90.0466, 0.015015015015015015), (91.0544, 1.0), (92.0577, 0.05005005005005005), (107.0487, 0.2702702702702703), (108.0544, 0.014014014014014014), (109.0648, 0.03403403403403404), (141.0698, 0.03403403403403404), (152.0612, 0.014014014014014014), (153.0097, 0.02002002002002002), (153.0689, 0.06506506506506507), (165.0696, 0.7757757757757757), (166.0771, 0.8488488488488488), (167.0799, 0.056056056056056056), (178.0764, 0.04104104104104104), (179.0843, 0.08408408408408409), (180.0932, 0.02902902902902903), (181.1001, 0.07307307307307308), (184.0874, 0.013013013013013013), (189.0296, 0.014014014014014014), (195.0793, 0.04904904904904905), (196.0876, 0.13913913913913914), (197.0922, 0.02702702702702703), (199.1116, 0.014014014014014014), (215.0614, 0.02902902902902903), (215.0815, 0.01701701701701702), (240.0909, 0.015015015015015015), (241.1018, 0.05405405405405406), (243.0562, 0.3433433433433433), (244.0608, 0.023023023023023025), (255.1162, 0.06006006006006006), (256.1243, 0.057057057057057055), (257.1281, 0.014014014014014014), (261.0658, 0.031031031031031032), (279.078, 0.15215215215215216), (280.0776, 0.018018018018018018), (369.1219, 0.043043043043043044)]"
MassSpecGymID0018694,MassSpecGymID0021846,1.0,0.9261669480344148,0.4261669480344148,0.6807103753089905,0.18071037530899048,0.24545657272542432,Cc1cccc(C)c1N(Cn1cccn1)C(=O)C[S+](C)[O-],Cc1cccc(C)c1N(Cn1cccn1)C(=O)CS(=O)(=O)O,306.1271,324.1013,17.974199999999996,"[(132.0794, 0.028560819999999997), (133.0866, 0.0138937), (134.0953, 1.0), (135.0986, 0.09939318999999999), (156.0792, 0.008507540000000001), (160.0739, 0.010822229999999999), (175.0975, 0.01858685)]","[(59.0123, 0.013013013013013013), (69.0448, 0.3613613613613614), (79.0536, 0.01701701701701702), (105.0702, 0.07007007007007007), (134.0964, 1.0), (160.0749, 0.011011011011011011)]"
MassSpecGymID0005445,MassSpecGymID0008634,1.0,0.8762726450544929,0.37627264505449287,0.6363702416419983,0.1363702416419983,0.23990240341249458,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,Cc1cccc(OP(=O)(Oc2cccc(C)c2)Oc2cccc(C)c2)c1,369.125,369.125,0.0,"[(63.0226, 0.01701701701701702), (65.0388, 0.6316316316316316), (77.0389, 0.21121121121121122), (79.0544, 0.13613613613613615), (90.0467, 0.01901901901901902), (91.0543, 0.7277277277277278), (107.0484, 0.0980980980980981), (108.0561, 0.02002002002002002), (109.0642, 0.014014014014014014), (115.0533, 0.026026026026026026), (141.0708, 0.03203203203203203), (152.062, 0.03203203203203203), (164.0618, 0.016016016016016016), (165.0699, 1.0), (166.0769, 0.14014014014014015), (178.0769, 0.06006006006006006), (179.0828, 0.02702702702702703), (181.0658, 0.043043043043043044), (195.0805, 0.08008008008008008), (196.0885, 0.06506506506506507), (239.0844, 0.03403403403403404), (240.0907, 0.01701701701701702), (241.1013, 0.018018018018018018), (243.0562, 0.03203203203203203), (255.1171, 0.013013013013013013)]","[(51.0232, 0.01701701701701702), (63.0235, 0.025025025025025027), (65.0388, 0.6776776776776777), (77.0383, 0.03903903903903904), (78.0458, 0.01001001001001001), (79.0544, 0.03003003003003003), (89.0391, 0.014014014014014014), (91.0543, 0.8808808808808809), (105.0338, 0.008008008008008008), (107.0491, 0.02702702702702703), (109.064, 0.016016016016016016), (115.0543, 0.026026026026026026), (127.0523, 0.007007007007007007), (128.061, 0.014014014014014014), (139.0521, 0.008008008008008008), (141.0694, 0.02702702702702703), (152.0613, 0.044044044044044044), (153.0088, 0.01001001001001001), (153.0682, 0.018018018018018018), (163.0541, 0.008008008008008008), (164.0613, 0.044044044044044044), (165.0699, 1.0), (166.0757, 0.1841841841841842), (167.0815, 0.01001001001001001), (178.0772, 0.1011011011011011), (179.0845, 0.037037037037037035), (181.0646, 0.04504504504504504), (182.0678, 0.008008008008008008), (195.0798, 0.13113113113113112), (196.0878, 0.06606606606606606), (197.0507, 0.007007007007007007), (197.0897, 0.007007007007007007), (200.0378, 0.007007007007007007), (213.0461, 0.011011011011011011), (215.0609, 0.007007007007007007), (215.085, 0.009009009009009009), (226.078, 0.009009009009009009), (239.0846, 0.037037037037037035), (240.0926, 0.013013013013013013), (241.1, 0.01901901901901902), (243.057, 0.015015015015015015), (255.1156, 0.013013013013013013)]"
MassSpecGymID0004784,MassSpecGymID0005444,1.0,0.8598915826428585,0.3598915826428585,0.6213200092315674,0.12132000923156738,0.2385715734112911,Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,369.125,369.125,0.0,"[(65.0385, 0.25425425425425424), (79.0537, 0.013013013013013013), (91.054, 1.0), (92.0576, 0.05105105105105105), (105.07, 0.012012012012012012), (107.0482, 0.06706706706706707), (121.0657, 0.01701701701701702), (141.0678, 0.01701701701701702), (152.06, 0.012012012012012012), (153.0092, 0.02902902902902903), (165.069, 0.45345345345345345), (166.0763, 0.2752752752752753), (167.0811, 0.021021021021021023), (178.0764, 0.11911911911911911), (179.0842, 0.0940940940940941), (180.0896, 0.011011011011011011), (181.0999, 0.016016016016016016), (182.0716, 0.014014014014014014), (197.0945, 0.018018018018018018), (241.1002, 0.023023023023023025), (255.1141, 0.011011011011011011), (279.077, 0.02002002002002002)]","[(57.0686, 0.006006006006006006), (63.0241, 0.01001001001001001), (65.0388, 0.24324324324324326), (77.0388, 0.07807807807807808), (79.0541, 0.15815815815815815), (90.0456, 0.018018018018018018), (91.0543, 1.0), (93.0707, 0.005005005005005005), (103.0548, 0.005005005005005005), (105.0697, 0.006006006006006006), (107.0489, 0.23023023023023023), (108.0564, 0.013013013013013013), (109.0633, 0.04104104104104104), (115.0541, 0.012012012012012012), (119.0841, 0.004004004004004004), (128.0634, 0.005005005005005005), (129.0689, 0.008008008008008008), (141.0695, 0.04504504504504504), (142.077, 0.006006006006006006), (152.0602, 0.015015015015015015), (153.01, 0.01901901901901902), (153.0689, 0.01901901901901902), (154.0152, 0.018018018018018018), (154.0748, 0.01001001001001001), (164.0607, 0.01001001001001001), (165.07, 0.9029029029029029), (166.0769, 0.5365365365365365), (167.0808, 0.06106106106106106), (171.0193, 0.01001001001001001), (177.07, 0.004004004004004004), (178.0768, 0.031031031031031032), (179.0851, 0.062062062062062065), (180.0922, 0.02702702702702703), (181.0631, 0.021021021021021023), (181.1008, 0.009009009009009009), (182.0693, 0.007007007007007007), (184.0877, 0.005005005005005005), (187.019, 0.008008008008008008), (189.0314, 0.014014014014014014), (190.0771, 0.005005005005005005), (195.0795, 0.03903903903903904), (196.0871, 0.15215215215215216), (200.0371, 0.007007007007007007), (215.0616, 0.016016016016016016), (216.0658, 0.006006006006006006), (240.0922, 0.03203203203203203), (241.1005, 0.06606606606606606), (242.1048, 0.013013013013013013), (243.057, 0.1841841841841842), (244.059, 0.022022022022022022), (255.1148, 0.026026026026026026), (256.1234, 0.04104104104104104), (257.1261, 0.006006006006006006), (261.0672, 0.015015015015015015), (279.078, 0.04704704704704705), (280.0807, 0.004004004004004004)]"
MassSpecGymID0005452,MassSpecGymID0008633,1.0,0.8762726450544929,0.37627264505449287,0.655319094657898,0.15531909465789795,0.22095355039659492,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,Cc1cccc(OP(=O)(Oc2cccc(C)c2)Oc2cccc(C)c2)c1,369.125,369.125,0.0,"[(65.0393, 0.06906906906906907), (77.0389, 0.025025025025025027), (79.0538, 0.07007007007007007), (91.0543, 0.4964964964964965), (92.058, 0.021021021021021023), (105.0691, 0.013013013013013013), (107.0488, 0.3163163163163163), (108.0542, 0.018018018018018018), (109.0647, 0.031031031031031032), (141.0702, 0.037037037037037035), (153.0083, 0.021021021021021023), (153.0706, 0.05905905905905906), (154.0177, 0.02002002002002002), (165.0695, 0.5015015015015015), (166.0773, 0.8968968968968969), (167.0814, 0.057057057057057055), (171.0183, 0.014014014014014014), (178.0758, 0.012012012012012012), (179.0852, 0.07007007007007007), (180.0936, 0.042042042042042045), (181.1013, 0.14914914914914915), (182.1046, 0.022022022022022022), (189.0301, 0.036036036036036036), (196.0877, 0.057057057057057055), (197.0947, 0.01901901901901902), (199.112, 0.036036036036036036), (215.0615, 0.01701701701701702), (229.0984, 0.016016016016016016), (241.1016, 0.055055055055055056), (243.0567, 0.6046046046046046), (244.0608, 0.05005005005005005), (255.1157, 0.04804804804804805), (256.1237, 0.16516516516516516), (257.1267, 0.022022022022022022), (261.0671, 0.2032032032032032), (262.0697, 0.03003003003003003), (271.1498, 0.016016016016016016), (279.0774, 0.2672672672672673), (280.0822, 0.021021021021021023), (351.112, 0.013013013013013013), (369.1247, 1.0)]","[(65.0386, 0.08608608608608609), (79.0531, 0.01701701701701702), (91.0543, 0.8038038038038038), (92.0577, 0.035035035035035036), (98.9841, 0.01901901901901902), (105.07, 0.01701701701701702), (107.0489, 0.1091091091091091), (109.0646, 0.042042042042042045), (115.0544, 0.011011011011011011), (137.0143, 0.01001001001001001), (141.0694, 0.042042042042042045), (153.0705, 0.0990990990990991), (154.0738, 0.016016016016016016), (165.0696, 0.6096096096096096), (166.0773, 1.0), (167.0811, 0.0920920920920921), (169.0954, 0.012012012012012012), (178.078, 0.028028028028028028), (179.0855, 0.11811811811811812), (180.0922, 0.04004004004004004), (181.1015, 0.2032032032032032), (182.1045, 0.02002002002002002), (189.0297, 0.05205205205205205), (193.0987, 0.011011011011011011), (194.0707, 0.012012012012012012), (195.0787, 0.01001001001001001), (196.0884, 0.10810810810810811), (197.0954, 0.03403403403403404), (199.1108, 0.06406406406406406), (215.0638, 0.009009009009009009), (215.0835, 0.012012012012012012), (226.076, 0.009009009009009009), (229.0996, 0.014014014014014014), (239.0835, 0.021021021021021023), (241.1008, 0.04604604604604605), (243.0569, 0.5665665665665666), (244.0592, 0.031031031031031032), (255.1144, 0.05205205205205205), (256.049, 0.011011011011011011), (256.1238, 0.16716716716716717), (257.1306, 0.01901901901901902), (261.0671, 0.20520520520520522), (262.0701, 0.02902902902902903), (271.1457, 0.011011011011011011), (279.0782, 0.23923923923923923), (280.0818, 0.01901901901901902), (333.1071, 0.01001001001001001), (369.1251, 0.9209209209209209)]"
MassSpecGymID0005448,MassSpecGymID0008637,1.0,0.8762726450544929,0.37627264505449287,0.6624352335929871,0.16243523359298706,0.2138374114615058,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,Cc1cccc(OP(=O)(Oc2cccc(C)c2)Oc2cccc(C)c2)c1,369.125,369.125,0.0,"[(51.0224, 0.011011011011011011), (63.0235, 0.01901901901901902), (65.0388, 0.5395395395395396), (77.039, 0.16216216216216217), (79.0542, 0.15915915915915915), (89.0386, 0.005005005005005005), (90.0467, 0.03203203203203203), (91.0545, 0.9369369369369369), (92.0577, 0.036036036036036036), (107.0489, 0.13113113113113112), (108.0576, 0.016016016016016016), (109.0632, 0.01001001001001001), (115.0536, 0.013013013013013013), (139.0521, 0.007007007007007007), (141.0691, 0.02702702702702703), (142.079, 0.015015015015015015), (143.0841, 0.005005005005005005), (152.0622, 0.037037037037037035), (153.0093, 0.021021021021021023), (153.0705, 0.008008008008008008), (154.0779, 0.006006006006006006), (155.0225, 0.006006006006006006), (164.0624, 0.016016016016016016), (165.0699, 1.0), (166.0768, 0.25925925925925924), (167.0828, 0.016016016016016016), (178.0765, 0.037037037037037035), (179.0859, 0.037037037037037035), (180.0906, 0.011011011011011011), (181.0639, 0.028028028028028028), (181.0975, 0.004004004004004004), (182.0698, 0.007007007007007007), (195.0801, 0.10510510510510511), (196.0877, 0.1031031031031031), (200.0386, 0.01001001001001001), (215.0623, 0.01901901901901902), (226.0767, 0.008008008008008008), (239.0867, 0.01701701701701702), (240.093, 0.014014014014014014), (241.102, 0.01701701701701702), (243.0573, 0.042042042042042045), (244.0576, 0.004004004004004004), (254.1123, 0.004004004004004004), (255.1181, 0.018018018018018018), (256.1216, 0.01001001001001001), (279.0746, 0.005005005005005005)]","[(63.0225, 0.025025025025025027), (65.0389, 0.5675675675675675), (77.0383, 0.02702702702702703), (79.0535, 0.021021021021021023), (91.0546, 0.9409409409409409), (92.0577, 0.04004004004004004), (107.0493, 0.04604604604604605), (109.0638, 0.011011011011011011), (115.0545, 0.02702702702702703), (141.0696, 0.02002002002002002), (151.0545, 0.011011011011011011), (152.0628, 0.01901901901901902), (153.0091, 0.015015015015015015), (153.0696, 0.026026026026026026), (164.0617, 0.024024024024024024), (165.0698, 1.0), (166.0767, 0.25825825825825827), (167.0813, 0.021021021021021023), (176.0596, 0.009009009009009009), (178.0773, 0.056056056056056056), (179.0838, 0.042042042042042045), (180.0927, 0.015015015015015015), (181.065, 0.035035035035035036), (182.0693, 0.009009009009009009), (195.0802, 0.1021021021021021), (196.0878, 0.0990990990990991), (200.0379, 0.018018018018018018), (215.063, 0.01001001001001001), (239.0847, 0.02002002002002002), (240.0933, 0.03003003003003003), (241.1016, 0.028028028028028028), (243.0578, 0.03203203203203203), (255.1151, 0.031031031031031032)]"
MassSpecGymID0231105,MassSpecGymID0232886,1.0,0.8909640025784462,0.3909640025784462,0.6868594884872437,0.18685948848724365,0.20410451409120256,CNc1nnc(SCc2ccccc2)s1,CC(C)c1cnn2c(NCc3ccccc3)cc(NCC3CCNCC3O)nc12,238.04671,395.25539,157.20868,"[(44.979267, 0.0028299999999999996), (57.044598, 0.01391), (62.005791, 0.01118), (63.023045, 0.00124), (65.038445, 0.0489), (73.993141, 0.005869999999999999), (74.005745, 0.00379), (89.016548, 0.0018), (91.054039, 1.0), (91.060043, 0.01188), (91.0644, 0.01291), (91.067215, 0.00958), (91.071358, 0.0039900000000000005), (91.078972, 0.0013800000000000002), (106.064735, 0.00104), (146.992401, 0.00099)]","[(91.05407, 1.0), (94.064949, 0.03295), (95.073227, 0.02701), (96.080627, 0.20379999999999998), (114.091248, 0.21637), (176.093399, 0.05592), (192.12468, 0.0371), (266.140991, 0.03828), (282.172516, 0.05348)]"
MassSpecGymID0217267,MassSpecGymID0237311,1.0,0.855603015826461,0.35560301582646103,0.6619137525558472,0.16191375255584717,0.19368926327061387,N#Cc1nc(-c2cccc3ccccc23)oc1N1CCN(Cc2ccc3c(c2)OCO3)CC1,Clc1ccc2ncnc(NCc3ccc4c(c3)OCO4)c2c1,439.17647,314.06908,125.10739000000001,"[(77.039101, 0.00154), (135.043549, 1.0), (135.054733, 0.0176), (135.061966, 0.01283), (135.067459, 0.00935), (135.074677, 0.00415), (136.047043, 0.00411), (161.09552, 0.00192), (180.101639, 0.00187), (232.169708, 0.00153), (246.185028, 0.00229), (260.163788, 0.00263), (274.179321, 0.0028100000000000004), (303.123352, 0.00159), (325.097015, 0.01362), (412.164185, 0.0024), (439.175323, 0.00247)]","[(79.021004, 0.00528), (135.030334, 0.0034200000000000003), (135.043686, 1.0), (135.054794, 0.01702), (135.062057, 0.01266), (135.067642, 0.00922), (192.033173, 0.00314), (314.069672, 0.11368)]"
MassSpecGymID0005450,MassSpecGymID0008628,1.0,0.8762726450544929,0.37627264505449287,0.6934910416603088,0.19349104166030884,0.18278160339418403,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,Cc1cccc(OP(=O)(Oc2cccc(C)c2)Oc2cccc(C)c2)c1,369.125,369.125,0.0,"[(91.0544, 0.014014014014014014), (107.0487, 0.004004004004004004), (165.0693, 0.016016016016016016), (166.0775, 0.02002002002002002), (181.1001, 0.006006006006006006), (196.087, 0.004004004004004004), (243.0554, 0.013013013013013013), (261.0667, 0.013013013013013013), (279.0797, 0.003003003003003003), (369.1245, 1.0)]","[(91.0539, 0.016016016016016016), (107.0489, 0.003003003003003003), (165.0687, 0.011011011011011011), (166.0775, 0.024024024024024024), (179.0843, 0.003003003003003003), (181.1007, 0.008008008008008008), (189.0303, 0.003003003003003003), (243.057, 0.012012012012012012), (256.1243, 0.008008008008008008), (261.0669, 0.011011011011011011), (279.0769, 0.007007007007007007), (369.1249, 1.0)]"
MassSpecGymID0018693,MassSpecGymID0023783,1.0,0.8686162552139625,0.36861625521396246,0.6869763731956482,0.1869763731956482,0.18163988201831427,Cc1cccc(C)c1N(Cn1cccn1)C(=O)C[S+](C)[O-],Cc1cccc(C)c1N(Cn1cccn1)C(=O)C(=O)O,306.1271,274.1186,32.00849999999997,"[(117.0565, 0.01306803), (118.0638, 0.00847546), (119.0718, 0.00678941), (132.0795, 0.07630624), (133.0857, 0.01398563), (134.0953, 1.0), (135.0984, 0.09877637), (156.0793, 0.0192246), (160.074, 0.010988709999999999), (175.0971, 0.006400670000000001)]","[(117.0559, 0.10418904), (118.0637, 0.34693878), (119.0727, 0.16004296), (132.0797, 0.27497315), (134.0955, 1.0)]"
MassSpecGymID0217265,MassSpecGymID0237309,1.0,0.855603015826461,0.35560301582646103,0.6971094012260437,0.1971094012260437,0.15849361460041733,N#Cc1nc(-c2cccc3ccccc23)oc1N1CCN(Cc2ccc3c(c2)OCO3)CC1,Clc1ccc2ncnc(NCc3ccc4c(c3)OCO4)c2c1,439.17647,314.06908,125.10739000000001,"[(50.015038, 0.0013700000000000001), (51.022823, 0.005659999999999999), (53.038265, 0.00271), (65.03833, 0.00155), (67.053795, 0.00185), (77.038246, 0.01418), (79.05378, 0.04724999999999999), (95.048706, 0.02866), (105.025986, 0.00135), (105.033058, 0.02157), (105.044235, 0.009559999999999999), (107.048615, 0.00203), (135.043503, 1.0), (135.05481, 0.01691), (135.061905, 0.014190000000000001), (135.067154, 0.00872), (135.074677, 0.00419), (135.08136, 0.00213), (136.046844, 0.0046700000000000005), (161.09552, 0.01774), (173.541992, 0.00198), (298.086151, 0.00147), (325.09613, 0.00338)]","[(51.023026, 0.00647), (53.038513, 0.0040100000000000005), (58.960506, 0.0027400000000000002), (67.054115, 0.00442), (77.038528, 0.01621), (79.021408, 0.00261), (79.0541, 0.08842), (95.049034, 0.06937), (105.033424, 0.03712), (105.044601, 0.01188), (107.049286, 0.00294), (135.044113, 1.0), (135.063324, 0.00822), (135.06839, 0.00842), (135.07489, 0.00357)]"
